Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030.dat,Load_CIPV_2030.dat,Load_CISC_2030.dat,Load_CISD_2030.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
1757,6769,1633.62841,3350.56921,2123.34937,7329,7046.82433,1186,214.80203,4867.721065,7265.073689,12071.94824,2324.336808,228.62078,897.19272,567.76078,356.14583,239.8494636,514.9534397,1059.453437,3077.1302,2713.58948,1360.27549,2719.14205,677.0390945,3861.779368,1081.423617,2821.71209,1569.04187,5306.66243,3263.84561,1273.49386,1294.65147,3285.55609,1481.11882,0,0,0,312.92135,663.00749,72.7255781,2228.71559,1041.79682,99.40028
1758,7234,1569.98582,3142.53792,2027.70091,7937,6844.48064,1281,211.84167,4735.694448,7068.023963,11744.52223,2261.294099,223.65076,827.58155,557.63731,337.55469,223.3860332,479.6066851,986.7318317,3005.09756,2628.462803,1291.83506,2616.74889,647.6180583,3693.964021,1034.429871,2658.90874,1468.26966,4973.54065,3096.86036,1217.0441,1254.037597,3053.19123,1399.18033,0,0,0,302.23061,633.88551,70.75305093,2159.51353,1036.75113,96.24404
1759,7645,1486.35673,2921.02814,1897.25287,8640,6474.60509,1343,209.86464,4424.787835,6603.995844,10973.47383,2112.836191,216.49695,767.91483,545.23408,308.73841,211.4003733,453.8736413,933.7892554,2797.49262,2501.637039,1221.82816,2517.27202,618.618592,3528.553276,988.1094916,2474.43314,1381.92198,4682.54719,2936.76548,1147.28181,1193.529121,2833.3279,1319.76217,0,0,0,288.59523,605.11707,66.10798955,2099.93806,1026.12979,92.97208
1760,7688,1404.73565,2695.68605,1765.45398,8962,6133.9912,1388,208.04289,4145.81792,6187.633246,10281.62844,1979.628057,206.21805,713.94934,531.57812,282.57502,202.0772467,433.857019,892.6075143,2631.45189,2376.783619,1161.94149,2413.47279,594.1625671,3389.057975,949.0462778,2298.08463,1298.02827,4417.8537,2778.52381,1080.74827,1133.961651,2638.22016,1231.92427,0,0,0,276.30033,577.33855,61.94007441,2052.70906,1007.13945,90.4471
1761,7716,1328.18143,2510.97052,1641.84085,8937,5866.45594,1413,207.12165,3920.342242,5851.110796,9722.448759,1871.96342,197.36992,670.67237,525.75459,267.48277,194.9312661,418.5146987,861.0425752,2453.16256,2269.372955,1128.73639,2304.09093,571.0362993,3257.147507,912.1070635,2135.39633,1240.9187,4217.44165,2622.52723,1012.68277,1082.716105,2472.89232,1160.72049,0,0,0,267.38954,549.71156,58.57138322,2009.81758,991.0087,88.77429
1762,7654,1271.65532,2406.13007,1557.75529,8803,5733.06101,1439,210.13377,3724.121846,5558.251856,9235.822179,1778.268182,194.87236,653.11624,531.7587,253.04851,192.7754087,413.886103,851.5198082,2308.47584,2193.053723,1116.45195,2205.3848,568.6119628,3243.319277,908.2347101,2044.09467,1223.33194,4177.52423,2483.75656,953.94476,1046.304257,2330.30821,1137.91624,0,0,0,262.0167,524.89272,55.63977693,2029.38003,990.4677,89.24773
1763,7573,1256.75648,2423.63197,1529.86118,8647,5756.18831,1456,221.27134,3628.712218,5415.852986,8999.206301,1732.710084,196.72984,663.86509,545.41466,247.39806,199.9994484,429.396015,883.4295466,2249.9527,2191.145923,1123.08884,2203.30173,576.676822,3289.320619,921.1165794,2020.01671,1238.8039,4242.75164,2459.50966,927.52333,1045.394047,2344.77857,1145.70124,0,0,0,258.13814,523.57955,54.21432131,2062.12156,994.68532,91.14147
1764,7525,1272.66453,2527.56715,1563.16878,8515,5934.68952,1450,236.25946,3652.423589,5451.242207,9058.010502,1744.032264,207.28485,682.46695,558.02103,249.23628,210.2294824,451.3597548,928.6172428,2292.97595,2205.576362,1165.32177,2318.09956,589.3101405,3361.380104,941.2955752,2037.01353,1273.84773,4381.73113,2549.0191,943.24044,1052.278798,2418.20621,1157.46274,0,0,0,262.17052,552.20657,54.56857808,2093.38817,1002.23729,92.80375
1765,7480,1347.73095,2619.65334,1650.62139,8307,6313.99328,1451,255.76057,3718.156568,5549.348678,9221.028289,1775.419761,218.8188,703.15021,571.97043,255.11652,221.5963453,475.7642504,978.8264943,2342.1325,2223.944329,1214.31527,2438.2717,602.6602536,3437.528131,962.6194953,2177.015,1321.81977,4528.7733,2791.90451,1025.45232,1061.042141,2482.61812,1172.71536,0,0,0,271.15822,595.76328,55.55065344,2124.62306,1016.95481,94.79218
1766,7515,1438.6742,2733.81808,1743.20523,8127,6725.74172,1447,272.98448,3796.027304,5665.570752,9414.147715,1812.603038,230.07664,723.7128,584.99438,262.63653,232.6864527,499.5745555,1027.813272,2395.58508,2271.703916,1268.60592,2555.47547,618.1682503,3525.984562,987.3901681,2354.05384,1372.60489,4697.11062,3011.50636,1113.53024,1083.828204,2593.49655,1196.56508,0,0,0,281.42046,632.81477,56.71407144,2158.61748,1034.97355,97.02258
1767,7523,1533.6751,2926.61065,1820.1232,7976,7135.92888,1434,289.22505,3875.186512,5783.715869,9610.46255,1850.401559,243.9199,795.82768,599.01149,272.03655,244.8679707,525.7281042,1081.620985,2441.34625,2315.418392,1344.91994,2677.57445,639.9072175,3649.981973,1022.11347,2547.32595,1475.71136,5163.7891,3217.93977,1198.90299,1104.684348,2733.19734,1242.10824,0,0,0,291.53986,667.20963,57.89673968,2272.71722,1045.91507,101.37818
1768,7618,1687.19972,3058.34771,2002.49843,8039,7745.99187,1409,301.57368,4318.165014,6444.861283,10709.04923,2061.923794,264.01332,838.69239,614.65378,285.79191,268.150951,575.7163368,1184.465632,2659.92991,2402.610659,1431.03472,2962.48595,673.111119,3839.374495,1075.149525,2865.78876,1486.53475,5247.17679,3506.90245,1330.78717,1146.283711,2818.09368,1323.636,0,0,0,313.72343,710.17036,64.51500462,2311.15224,1031.94834,106.38607
1769,7619,1749.05278,2991.27718,1988.46569,8234,7816.653,1377,286.30609,4446.024991,6635.692299,11026.14198,2122.976933,267.43962,871.48193,615.02621,299.25483,269.0848238,577.7213486,1188.590698,2779.03865,2481.662497,1459.58162,3085.20985,684.6073271,3904.94799,1093.512233,2993.37471,1466.75339,5250.36666,3510.12721,1348.85071,1183.999283,2862.96792,1311.20241,0,0,0,308.84503,711.63505,66.42528062,2307.2905,1003.5622,107.9221
1770,7559,1737.19197,2815.06113,1960.05746,8310,7490.25193,1381,250.21248,4409.202543,6580.734796,10934.82231,2105.394214,254.77612,877.7764,591.68693,314.37842,250.908346,538.6967054,1108.302289,2784.90177,2512.058221,1457.96362,2978.18186,691.1147562,3942.065869,1103.906445,2918.72469,1440.5179,5230.53445,3340.7336,1277.99278,1198.501059,2877.78255,1267.61017,0,0,0,304.34019,670.26021,65.87513945,2295.6022,986.54818,108.64804
1771,7598,1721.27352,2711.92058,1957.47672,8531,7197.0208,1481,232.96787,4387.796493,6548.786265,10881.7353,2095.172825,240.01668,879.83769,569.64553,324.23799,232.9930121,500.2327343,1029.167394,2780.12841,2513.614589,1446.65822,2886.49566,689.5285545,3933.018295,1101.37283,2877.21062,1433.29566,5223.07674,3208.82881,1247.05303,1199.243601,2866.1202,1256.31539,0,0,0,299.98918,653.88604,65.55532502,2284.3183,993.32729,107.80638
1772,7778,1697.47908,2650.45267,1953.73667,8564,6932.47718,1497,218.09362,4352.246846,6495.728417,10793.57218,2078.197869,225.11918,898.02729,552.95365,328.36356,221.4331306,475.4138307,978.1055487,2778.2641,2529.809384,1435.21885,2785.70646,687.9148326,3923.813749,1098.795258,2861.2493,1433.42534,5227.09159,3079.33238,1221.73693,1206.970126,2870.11165,1259.0224,0,0,0,296.25346,641.94633,65.02419997,2279.24333,991.6822,106.37555
1773,7612,1668.45132,2657.81554,1936.99214,8284,6706.13993,1446,210.59956,4342.795729,6481.622626,10770.13341,2073.684961,212.83219,917.17212,544.06035,336.19691,213.9209805,459.2853495,944.9231801,2791.67453,2524.157699,1425.9746,2712.98659,685.4917466,3909.992651,1094.924902,2793.86869,1438.68241,5257.23039,2991.95372,1207.65843,1204.273711,2909.48823,1298.74082,0,0,0,298.79155,632.43092,64.88299674,2287.01438,984.57186,105.30243
1774,7260,1628.4367,2632.02538,1946.36747,7877,6541.91196,1367,207.22516,4323.534809,6452.875702,10722.36633,2064.487871,203.14317,934.19533,536.1602,340.17625,209.1678754,449.0804995,923.9279551,2812.1189,2499.284556,1415.89558,2668.13816,682.2005038,3891.219653,1089.667853,2727.40852,1449.13671,5282.1224,2925.45026,1197.64252,1192.406754,2916.4921,1324.98017,0,0,0,304.92252,624.09737,64.59523137,2297.98109,982.62866,104.33452
1775,6922,1592.95833,2629.27939,1955.32947,7470,6468.49086,1284,209.47131,4282.585767,6391.759258,10620.8127,2044.934704,195.39948,940.61046,529.33222,347.13226,207.1582011,444.7657568,915.0509021,2856.03377,2495.676952,1409.90795,2675.8455,678.2550152,3868.714887,1083.365788,2690.21426,1463.45151,5328.59556,2877.14422,1191.85404,1190.685568,2894.83498,1331.53301,0,0,0,307.43864,617.81438,63.98343734,2329.58868,986.85732,104.70275
1776,6753,1562.57801,2660.70235,1970.32999,7154,6473.10423,1160,214.55361,4272.08646,6376.089041,10594.77442,2039.921285,190.0404,938.65977,526.68003,347.03826,208.0565933,446.6945924,919.0192443,2884.78198,2486.453516,1410.11406,2687.03157,680.9395487,3884.027261,1087.65375,2717.35687,1455.45118,5338.27517,2853.37082,1192.64911,1186.285074,2922.291,1344.21864,0,0,0,307.15296,616.70323,63.82657374,2328.93052,1006.02432,105.04993
1777,6666,1512.10716,2755.1523,1919.25968,7017,6303.59808,1101,199.01689,4244.251977,6334.546075,10525.7449,2026.630319,177.89147,843.9914,521.02579,332.61445,214.2374762,459.9648614,946.3211924,2701.07083,2429.219474,1341.24079,2462.94563,664.619687,3790.940015,1061.586298,2594.11164,1472.70875,5210.71324,2768.43318,1131.46773,1158.978756,2944.61515,1323.64534,0,0,0,265.34588,566.39887,63.41071613,2213.03867,1010.15361,100.03152
1778,6557,1536.78596,2895.95213,2006.25864,6975,6382.52904,1068,196.91566,4280.228212,6388.240606,10614.96597,2043.808971,179.34733,858.35003,513.35136,306.25262,221.7212398,476.0323971,979.3781731,2711.13991,2388.875921,1398.27277,2655.58768,679.4446662,3875.500566,1085.265998,2715.52644,1533.25986,5565.36116,2871.36415,1142.48232,1139.730879,2871.2951,1405.43447,0,0,0,279.99209,575.51022,63.94821457,2308.9478,1054.27303,105.00785
1779,6571,1594.96634,3060.23872,2081.8056,7005,6755.03361,1051,213.69448,4548.441124,6788.548377,11280.13399,2171.880637,200.60796,878.51042,537.80795,324.35288,242.0805417,519.7435331,1069.308465,2963.55136,2627.293741,1446.65822,2726.03701,690.9396239,3941.066928,1103.626708,2808.37613,1623.39822,5677.67771,3081.56113,1177.25196,1253.479839,3149.95434,1508.46898,0,0,0,302.77998,625.63276,67.95541605,2325.20358,1057.08846,104.66066
1780,6605,1629.27944,3210.2019,2124.85144,7145,7086.38046,1057,219.33572,4733.76348,7065.141995,11739.73343,2260.372062,209.12978,913.23053,541.84831,339.90469,249.3343864,535.3174362,1101.349857,3045.2568,2716.329256,1440.60875,2765.4278,694.6411769,3962.180304,1109.539139,2851.45913,1677.10615,5706.94754,3252.71815,1232.02432,1295.958614,3192.39713,1501.27206,0,0,0,306.81236,652.94662,70.72420156,2328.67677,1058.1263,103.18776
1781,6799,1622.62075,3179.37239,2151.66688,7468,7102.51719,1077,219.98783,4886.391724,7292.939648,12118.25148,2333.252048,211.28847,894.12592,542.06274,344.27048,249.2832927,535.2077388,1101.124168,3101.20413,2778.64121,1408.68156,2783.68589,689.4860221,3932.775694,1101.304894,2838.38466,1629.09421,5409.11236,3298.09334,1251.11563,1325.6876,3123.70328,1426.7732,0,0,0,309.19662,661.09835,73.00452475,2252.51247,1046.72106,99.73694
1782,7242,1543.73598,2976.90348,2036.36049,8099,6893.30381,1111,219.29432,4735.7432,7068.096726,11744.64314,2261.317378,207.95003,825.4901,539.32026,318.33687,236.0359082,506.7657895,1042.608352,3001.14378,2675.13222,1347.03262,2659.50384,660.7717722,3768.991802,1055.440086,2678.93883,1525.24955,5078.41049,3167.80501,1208.4341,1276.30354,2894.68436,1336.73234,0,0,0,298.80254,637.35025,70.75377931,2197.77409,1027.60927,96.99102
1783,7650,1471.27061,2785.74041,1912.52558,8762,6528.47476,1152,216.65484,4437.684744,6623.244481,11005.45817,2118.994465,205.0885,767.96511,539.9297,285.49947,221.8163305,476.2365555,979.798204,2786.00054,2549.96323,1281.73544,2528.59349,633.2609327,3612.072071,1011.497466,2491.19984,1434.86181,4758.90616,3001.12182,1138.52637,1216.58551,2742.52507,1259.75983,0,0,0,285.55172,608.37978,66.30067421,2147.7935,1012.27347,94.18197
1784,7681,1402.94613,2597.19256,1787.52127,9065,6184.89946,1215,214.27413,4151.640423,6196.323331,10296.06825,1982.408302,201.43629,712.66229,538.86883,268.47499,211.3918568,453.8553565,933.7516367,2593.08492,2421.867984,1213.86182,2390.48614,609.4403888,3476.201505,973.4492958,2293.4092,1351.5367,4455.5712,2832.1609,1069.40402,1155.471366,2591.99034,1200.9243,0,0,0,272.97114,579.44972,62.02706478,2103.13371,996.44082,91.76219
1785,7634,1347.91823,2475.54424,1667.12397,8966,5899.16253,1255,214.73992,3922.887845,5854.910108,9728.761855,1873.178946,198.83833,668.62114,540.77615,251.31473,202.9046752,435.6334964,896.2623983,2434.85269,2314.514696,1164.68282,2259.3779,590.0644621,3365.682697,942.5004409,2094.34249,1297.54945,4258.84401,2668.19631,1002.56021,1104.253194,2448.8683,1170.1857,0,0,0,261.51128,552.96417,58.60941549,2057.63337,989.03238,89.27929
1786,7617,1312.52308,2421.77114,1554.42856,8777,5747.31411,1287,216.77905,3723.797987,5557.768496,9235.019009,1778.113539,198.37396,658.003,546.73511,247.56517,201.6869489,433.019055,890.8835062,2316.85173,2232.665706,1157.644,2152.5478,590.0944854,3365.853948,942.5483967,1971.88173,1280.33178,4214.35077,2516.71439,938.94514,1065.203104,2358.08699,1176.01978,0,0,0,250.34807,525.86244,55.63493836,2067.22032,988.18223,88.74273
1787,7587,1299.38256,2473.74376,1529.31681,8590,5745.84347,1307,225.38065,3621.103266,5404.496624,8980.336099,1729.076809,202.6537,676.04177,556.283,249.27806,209.5879757,449.982449,925.7836053,2258.30157,2226.763002,1165.32177,2164.41087,599.2551743,3418.105819,957.1806171,1935.61837,1305.34029,4335.25797,2472.8577,912.60127,1062.386928,2351.77168,1195.47294,0,0,0,246.18384,520.73099,54.10064071,2099.46228,991.96926,90.29981
1788,7499,1319.68118,2561.35388,1561.29372,8441,5904.80334,1305,237.07718,3637.184794,5428.498304,9020.218288,1736.755739,210.88686,697.22778,567.36577,256.6623,219.3155921,470.8675052,968.7520426,2285.57274,2239.687279,1213.51142,2281.89585,612.1637022,3491.735077,977.7992004,1941.77906,1346.29958,4505.28923,2543.09208,925.34174,1068.553091,2409.3411,1211.86437,0,0,0,251.53471,544.5094,54.34090476,2134.24173,996.71684,92.43552
1789,7443,1387.93284,2668.34686,1635.1269,8232,6268.94743,1298,249.92266,3714.710776,5544.205833,9212.482724,1773.774395,222.40826,721.17892,579.71257,261.3832,229.4122165,492.5448164,1013.350447,2333.08114,2264.68235,1265.61725,2402.29713,625.7827689,3569.417195,999.5527158,2081.84329,1391.82763,4664.13392,2740.23493,997.14987,1080.47822,2504.8562,1233.10975,0,0,0,258.57764,576.23751,55.49917201,2166.06342,1007.75774,94.81322
1790,7442,1469.52271,2794.34048,1705.70393,8034,6649.11745,1271,262.73708,3803.650185,5676.947902,9433.05246,1816.242963,234.08027,744.42622,592.4318,265.11187,239.2391806,513.6431706,1056.757719,2393.49561,2311.609962,1317.41391,2519.52173,639.1191201,3645.486726,1020.854654,2262.10368,1444.39836,4807.11725,2943.60686,1073.263,1102.867348,2652.91645,1261.97211,0,0,0,265.92821,607.92522,56.82796014,2202.91251,1023.12667,96.96998
1791,7375,1550.67559,2956.9674,1773.76071,7875,7033.62888,1243,274.59922,3885.807702,5799.567995,9636.803101,1855.473178,246.48021,811.83533,604.01116,269.46721,250.0794976,536.9171795,1104.641133,2458.38623,2368.399335,1383.31913,2636.69426,658.7464873,3757.439732,1052.205131,2436.48578,1550.63713,5363.12319,3146.20322,1144.52816,1129.961515,2785.452,1305.80706,0,0,0,272.74041,640.03719,58.05542425,2297.56082,1041.18957,100.96787
1792,7360,1742.94551,3116.84833,1893.12975,7910,7690.70192,1221,289.26645,4394.740312,6559.149916,10898.95597,2098.488499,268.66958,858.43047,619.13429,288.59103,271.4251858,582.7460731,1198.928451,2714.19306,2481.669667,1476.78191,2956.80959,683.2850749,3897.405964,1091.400221,2767.91847,1556.16354,5427.60263,3483.10457,1296.39567,1184.002703,2839.41728,1347.69108,0,0,0,283.16746,692.44262,65.65906829,2390.74215,1025.15819,106.93315
1793,7290,1727.40161,3002.16055,1979.66499,8068,7666.48675,1204,277.69414,4478.90541,6684.766324,11107.68542,2138.677333,262.79592,877.33398,609.72183,298.32527,264.9675473,568.8816137,1170.404029,2835.56238,2515.421976,1466.73381,3048.44372,679.5134682,3875.893007,1085.375895,2882.22076,1533.49927,5373.71577,3440.2847,1320.37373,1200.105904,2849.54115,1303.0627,0,0,0,295.781,695.20027,66.91652641,2414.91965,1015.8728,108.07992
1794,7276,1684.07845,2829.01236,1997.25632,8136,7393.67331,1214,252.97617,4535.549437,6769.307534,11248.1626,2165.724856,243.95755,882.39167,580.3333,296.3826,247.9562837,532.3586689,1095.262557,2873.10978,2516.705796,1449.23466,2970.02665,676.8264327,3860.566361,1081.083936,2865.726,1501.14882,5312.63519,3303.57134,1279.91257,1200.718414,2804.30112,1266.23799,0,0,0,310.9656,672.06834,67.76280942,2412.13634,1008.93911,108.34293
1795,7270,1648.9122,2651.2473,2002.82103,8359,7062.10486,1311,234.4377,4487.578222,6697.710496,11129.19399,2142.818601,227.31552,885.99138,558.00975,307.62085,236.1295803,506.9669024,1043.022117,2847.5408,2504.061236,1437.89834,2877.55931,673.6390181,3842.385592,1075.99273,2828.4376,1470.22485,5279.17452,3155.46113,1250.466,1194.685704,2759.53446,1244.81525,0,0,0,317.58001,654.27999,67.04610147,2412.05705,1010.57317,108.27981
1796,7464,1617.10651,2595.98553,1980.74365,8373,6795.54667,1322,220.2052,4487.985657,6698.318593,11130.20443,2143.013151,213.34676,891.72276,544.4215,314.82753,233.0639758,500.3850924,1029.480852,2912.57552,2489.078539,1427.25251,2804.59988,670.4153269,3823.997903,1070.84358,2785.99263,1449.48585,5263.78613,3029.69562,1221.65936,1187.537471,2772.82137,1265.9953,0,0,0,314.10799,636.44113,67.05218871,2407.52129,1012.25138,107.88002
1797,7361,1577.48726,2553.80996,1970.31991,8072,6603.89029,1281,210.09236,4484.449322,6693.040613,11121.43432,2141.324551,201.6622,900.06846,535.40405,321.38665,230.776126,495.4731108,1019.375053,2980.24009,2491.387984,1415.89558,2733.37982,668.0898147,3810.733358,1067.129077,2738.17143,1433.95404,5243.07395,2940.39027,1202.9462,1188.639306,2793.38111,1308.56074,0,0,0,306.92223,622.91552,66.99935454,2396.01536,1011.4454,107.46971
1798,7068,1546.59714,2582.22541,1957.94045,7636,6430.85864,1213,204.15094,4463.266143,6661.424719,11068.90003,2131.209583,192.95212,901.05386,527.77477,328.83356,230.7874808,495.4974896,1019.42521,3026.3435,2501.500765,1405.12608,2676.0434,667.1428476,3805.33193,1065.616502,2685.8317,1427.05102,5203.53052,2877.75651,1187.94658,1193.464105,2818.20126,1337.88049,0,0,0,306.52668,612.72333,66.6828699,2374.71632,1008.85079,107.3645
1799,6731,1519.54618,2638.95573,1919.84438,7225,6364.03526,1137,204.80305,4444.882777,6633.987545,11023.30929,2122.431526,187.06592,902.96432,521.5788,336.91757,232.8993412,500.0316243,1028.753635,3083.20948,2488.454559,1393.53212,2663.23253,665.1488377,3793.95825,1062.431502,2632.91668,1432.66721,5161.1382,2837.14091,1177.17439,1187.239771,2850.76763,1348.83923,0,0,0,309.68007,607.97573,66.40821552,2350.7212,1007.85711,107.80638
1800,6615,1514.70822,2665.24883,1924.21953,6892,6369.01126,1079,209.02622,4458.180159,6653.833887,11056.28679,2128.781026,186.04932,919.73616,521.31922,335.83135,235.791796,506.2416842,1041.53007,3121.88266,2466.730007,1384.04054,2671.4294,664.6622182,3791.182609,1061.654233,2643.58545,1427.36025,5190.37504,2818.3067,1176.17571,1176.875003,2927.29376,1367.90033,0,0,0,309.78994,608.58181,66.60688339,2349.4921,1024.94841,108.49023
1801,6563,1406.71245,2627.15703,1733.2452,6762,5964.52534,1036,181.67912,4057.514042,6055.839708,10062.63482,1937.462955,168.24009,728.01636,511.15061,310.36774,222.4479022,477.592531,982.5879569,2629.28137,2363.823475,1278.7983,2286.56192,631.0267409,3599.328412,1007.928828,2432.5739,1426.13327,5157.27736,2662.89792,1079.9629,1127.778375,2760.44895,1347.16835,0,0,0,242.68985,555.23696,60.62078135,2342.60917,944.10698,93.65593
1802,6544,1477.8981,2857.72958,1766.53264,6718,6163.49462,1006,180.60263,4180.207942,6238.960354,10366.9157,1996.049292,173.39837,798.59282,527.22176,294.25193,234.4364017,503.3316716,1035.543077,2802.57219,2369.439299,1351.35072,2444.57298,651.1845092,3714.306785,1040.126506,2468.4921,1470.26476,5438.21721,2711.20395,1108.82771,1130.457681,2791.15407,1422.16194,0,0,0,245.89817,549.93379,62.45387424,2426.33042,987.63019,101.54651
